CustomerId,Name1,Name2,ORT01,PSTLZ,REG10,TELF1,Bnd,Crush,Flang,Flar,Flatt,HydrDate,HydrTest,HydrUnit,IsSpec,Maktx,Matnr,NoOfTubes,Thickness,Width,CastNo,DelNo,FinLot,Matnr,RmCertDate,RmCertNo,Al,c,CastNo,Charge,ChargeVal,DelNo,ET,Elon,Elon1,FinLot,InvDate,InvNo,MetalTemp,Mn,P,s,SalItem,SalNo,Si,Tst,Yst
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220305,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X4.060 mm THK X6.100 M.Fin Cut,000000000000233458,0150,3.900 mm,1365.00 mm,T55752,0901400630,2227C31,000000000000233458,20220120,0901146792,,0.048,T55752,2227C3004,50,0901400630,,40.000,42.000,2227C31,09.03.2022,4430191291,,0.407,0.023,0.002,000002,9515935351,0.036,353.000,282.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70758,0901400630,2306A32,000000000000321918,20220224,0901330173,,0.055,V70758,2306A3011,50,0901400630,,33.000,35.000,2306A32,09.03.2022,4430191291,,0.498,0.030,0.008,000002,9515988553,0.008,357.000,280.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70758,0901400630,2306A32,000000000000321918,20220224,0901330173,,0.055,V70758,2306A3006,50,0901400630,,31.000,33.000,2306A32,09.03.2022,4430191291,,0.498,0.030,0.008,000002,9515988553,0.008,365.000,286.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70758,0901400630,2306A32,000000000000321918,20220224,0901330173,,0.055,V70758,2306A3006,100,0901400630,,32.000,34.000,2306A32,09.03.2022,4430191291,,0.498,0.030,0.008,000002,9515988553,0.008,363.000,286.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70758,0901400630,2306A32,000000000000321918,20220224,0901330173,,0.055,V70758,2306A3007,100,0901400630,,33.000,35.000,2306A32,09.03.2022,4430191291,,0.498,0.030,0.008,000002,9515988553,0.008,358.000,280.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70758,0901400630,2306A32,000000000000321918,20220224,0901330173,,0.055,V70758,2306A3008,100,0901400630,,34.000,36.000,2306A32,09.03.2022,4430191291,,0.498,0.030,0.008,000002,9515988553,0.008,352.000,274.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70758,0901400630,2306A32,000000000000321918,20220224,0901330173,,0.055,V70758,2306A3009,100,0901400630,,33.000,35.000,2306A32,09.03.2022,4430191291,,0.498,0.030,0.008,000002,9515988553,0.008,356.000,276.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70758,0901400630,2306A32,000000000000321918,20220224,0901330173,,0.055,V70758,2306A3009,100,0901400630,,32.000,34.000,2306A32,09.03.2022,4430191291,,0.498,0.030,0.008,000002,9515988553,0.008,360.000,286.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70758,0901400630,2306A32,000000000000321918,20220224,0901330173,,0.055,V70758,2306A3013,100,0901400630,,40.000,42.000,2306A32,09.03.2022,4430191291,,0.498,0.030,0.008,000002,9515988553,0.008,346.000,271.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70758,0901400630,2306A32,000000000000321918,20220224,0901330173,,0.055,V70758,2306A3005,50,0901400630,,33.000,35.000,2306A32,09.03.2022,4430191291,,0.498,0.030,0.008,000002,9515988553,0.008,360.000,282.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70758,0901400630,2306A32,000000000000321918,20220224,0901330173,,0.055,V70758,2306A3008,60,0901400630,,34.000,36.000,2306A32,09.03.2022,4430191291,,0.498,0.030,0.008,000002,9515988553,0.008,356.000,277.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70718,0901400630,2306A33,000000000000321918,20220222,0901318474,,0.050,V70718,2306A3010,72,0901400630,,34.000,36.000,2306A33,09.03.2022,4430191291,,0.421,0.008,0.007,000002,9515988553,0.006,357.000,279.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70718,0901400630,2306A33,000000000000321918,20220222,0901318474,,0.050,V70718,2306A3010,36,0901400630,,35.000,37.000,2306A33,09.03.2022,4430191291,,0.421,0.008,0.007,000002,9515988553,0.006,353.000,274.000
0000818488,INDRANI TRADING CORPORATION,D.NO.5-1-226/2,SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220308,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0954,3.500 mm,1500.00 mm,V70718,0901400630,2306A33,000000000000321918,20220222,0901318474,,0.050,V70718,2306A3010,36,0901400630,,33.000,35.000,2306A33,09.03.2022,4430191291,,0.421,0.008,0.007,000002,9515988553,0.006,360.000,282.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,76.20 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000247930,0200,3.500 mm,1000.00 mm,V63066,0901402723,2223B31,000000000000247930,20211119,0900868001,,0.053,V63066,2223B3007,100,0901402723,,43.000,41.000,2223B31,09.03.2022,4430191299,,0.430,0.028,0.008,000005,9515935226,0.009,339.000,265.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,76.20 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000247930,0200,3.500 mm,1000.00 mm,V63066,0901402723,2223B31,000000000000247930,20211119,0900868001,,0.053,V63066,2223B3007,50,0901402723,,40.000,42.000,2223B31,09.03.2022,4430191299,,0.430,0.028,0.008,000005,9515935226,0.009,345.000,271.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,76.20 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000247930,0200,3.500 mm,1000.00 mm,V63066,0901402723,2223B31,000000000000247930,20211119,0900868001,,0.053,V63066,2223B3007,50,0901402723,,37.000,39.000,2223B31,09.03.2022,4430191299,,0.430,0.028,0.008,000005,9515935226,0.009,350.000,277.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,76.20 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000233517,0200,3.500 mm,1000.00 mm,V63066,0901402723,2223B31,000000000000233517,20211119,0900868001,,0.053,V63066,2223B3012,50,0901402723,,46.000,48.000,2223B31,09.03.2022,4430191299,,0.430,0.028,0.008,000006,9515935226,0.009,337.000,264.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,76.20 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000233517,0200,3.500 mm,1000.00 mm,V63066,0901402723,2223B31,000000000000233517,20211119,0900868001,,0.053,V63066,2223B3012,100,0901402723,,43.000,45.000,2223B31,09.03.2022,4430191299,,0.430,0.028,0.008,000006,9515935226,0.009,340.000,268.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,76.20 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000233517,0200,3.500 mm,1000.00 mm,V63066,0901402723,2223B31,000000000000233517,20211119,0900868001,,0.053,V63066,2223B3013,50,0901402723,,40.000,42.000,2223B31,09.03.2022,4430191299,,0.430,0.028,0.008,000006,9515935226,0.009,349.000,277.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,50.80 mm OD X3.660 mm THK X6.100 M.Fin Cut,000000000000235818,0037,3.500 mm,1030.00 mm,T50054,0901402723,1A02C34,000000000000235818,20210922,0900635082,,0.053,T50054,1A02C3024,7,0901402723,,44.000,46.000,1A02C34,09.03.2022,4430191299,,0.393,0.021,0.002,000002,9515988592,0.028,338.000,267.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,50.80 mm OD X3.660 mm THK X6.100 M.Fin Cut,000000000000235818,0037,3.500 mm,1030.00 mm,T50054,0901402723,1A02C34,000000000000235818,20210922,0900635082,,0.053,T50054,1A02C3024,30,0901402723,,38.000,40.000,1A02C34,09.03.2022,4430191299,,0.393,0.021,0.002,000002,9515988592,0.028,343.000,271.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X6.500 M.Fin Cut,000000000000232875,0216,3.500 mm,1500.00 mm,V70718,0901402723,2305C33,000000000000232875,20220222,0901318474,,0.050,V70718,2305C3011,70,0901402723,,49.000,51.000,2305C33,09.03.2022,4430191299,,0.421,0.008,0.007,000003,9515988592,0.006,329.000,259.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X6.500 M.Fin Cut,000000000000232875,0216,3.500 mm,1500.00 mm,V70718,0901402723,2305C33,000000000000232875,20220222,0901318474,,0.050,V70718,2305C3011,2,0901402723,,43.000,45.000,2305C33,09.03.2022,4430191299,,0.421,0.008,0.007,000003,9515988592,0.006,334.000,264.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X6.500 M.Fin Cut,000000000000232875,0216,3.500 mm,1500.00 mm,V70758,0901402723,2306A32,000000000000232875,20220224,0901330173,,0.055,V70758,2306A3002,50,0901402723,,45.000,47.000,2306A32,09.03.2022,4430191299,,0.498,0.030,0.008,000003,9515988592,0.008,337.000,266.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X6.500 M.Fin Cut,000000000000232875,0216,3.500 mm,1500.00 mm,V70758,0901402723,2306A32,000000000000232875,20220224,0901330173,,0.055,V70758,2306A3002,50,0901402723,,42.000,45.000,2306A32,09.03.2022,4430191299,,0.498,0.030,0.008,000003,9515988592,0.008,345.000,273.000
0000818564,BHARAT TUBES CORPORATION,"SHOP NO.17,NO. 5-4-23",SECUNDERABAD,500003,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X6.500 M.Fin Cut,000000000000232875,0216,3.500 mm,1500.00 mm,V70758,0901402723,2306A32,000000000000232875,20220224,0901330173,,0.055,V70758,2306A3002,44,0901402723,,41.000,43.000,2306A32,09.03.2022,4430191299,,0.498,0.030,0.008,000003,9515988592,0.008,349.000,277.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X6.700 M.Fin Cut,000000000000234538,0075,3.500 mm,1490.00 mm,V64512,0901412114,2304C41,000000000000234538,20220206,0901234658,,0.073,V64512,2304C4009,70,0901412114,,41.000,43.000,2304C41,11.03.2022,4430191315,,0.400,0.024,0.007,000012,9515987647,0.011,355.000,281.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X6.700 M.Fin Cut,000000000000234538,0075,3.500 mm,1490.00 mm,V64512,0901412114,2304C41,000000000000234538,20220206,0901234658,,0.073,V64512,2304C4009,5,0901412114,,43.000,45.000,2304C41,11.03.2022,4430191315,,0.400,0.024,0.007,000012,9515987647,0.011,340.000,266.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X7.000 M.Fin Cut,000000000000232702,0047,3.500 mm,1490.00 mm,V64509,0901412114,2305A42,000000000000232702,20220206,0901234643,,0.070,V64509,2305A4004,40,0901412114,,40.000,42.000,2305A42,11.03.2022,4430191315,,0.353,0.020,0.009,000013,9515987647,0.014,361.000,288.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X7.000 M.Fin Cut,000000000000232702,0047,3.500 mm,1490.00 mm,V64509,0901412114,2305A42,000000000000232702,20220206,0901234643,,0.070,V64509,2305A4004,7,0901412114,,42.000,44.000,2305A42,11.03.2022,4430191315,,0.353,0.020,0.009,000013,9515987647,0.014,346.000,273.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,38.10 mm OD X3.250 mm THK X6.100 M.Fin Cut,000000000000233703,0050,3.100 mm,1250.00 mm,V64901,0901412113,2218B31,000000000000233703,20220212,0901264930,,0.052,V64901,2218B3003,25,0901412113,,43.000,45.000,2218B31,11.03.2022,4430191316,,0.425,0.027,0.005,000002,9515987647,0.009,341.000,268.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220301,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,38.10 mm OD X3.250 mm THK X6.100 M.Fin Cut,000000000000233703,0050,3.100 mm,1250.00 mm,V64901,0901412113,2218B31,000000000000233703,20220212,0901264930,,0.052,V64901,2218B3003,25,0901412113,,44.000,46.000,2218B31,11.03.2022,4430191316,,0.425,0.027,0.005,000002,9515987647,0.009,335.000,262.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,50.80 mm OD X3.660 mm THK X6.100 M.Fin Cut,000000000000471508,0100,3.500 mm,1500.00 mm,T51809,0901412113,2131C32,000000000000471508,20211115,0900852443,,0.063,T51809,2131C3002,50,0901412113,,38.000,35.000,2131C32,11.03.2022,4430191316,,0.440,0.021,0.003,000005,9515987647,0.020,365.000,287.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,50.80 mm OD X3.660 mm THK X6.100 M.Fin Cut,000000000000471508,0100,3.500 mm,1500.00 mm,T51809,0901412113,2131C32,000000000000471508,20211115,0900852443,,0.063,T51809,2131C3002,50,0901412113,,40.000,37.000,2131C32,11.03.2022,4430191316,,0.440,0.021,0.003,000005,9515987647,0.020,359.000,281.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.400 mm THK X6.100 M.Fin Cut,000000000000235968,0050,3.250 mm,1160.00 mm,V61868,0901412113,2308B42,000000000000235968,20211102,0900806494,,0.068,V61868,2308B4004,25,0901412113,,40.000,42.000,2308B42,11.03.2022,4430191316,,0.450,0.022,0.007,000006,9515987647,0.011,356.000,307.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.400 mm THK X6.100 M.Fin Cut,000000000000235968,0050,3.250 mm,1160.00 mm,V61868,0901412113,2308B42,000000000000235968,20211102,0900806494,,0.068,V61868,2308B4004,25,0901412113,,44.000,46.000,2308B42,11.03.2022,4430191316,,0.450,0.022,0.007,000006,9515987647,0.011,332.000,267.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000235022,0200,3.500 mm,1490.00 mm,V64512,0901412113,2304C41,000000000000235022,20220206,0901234658,,0.073,V64512,2304C4007,50,0901412113,,42.000,44.000,2304C41,11.03.2022,4430191316,,0.400,0.024,0.007,000008,9515987647,0.011,342.000,268.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000235022,0200,3.500 mm,1490.00 mm,V64512,0901412113,2304C41,000000000000235022,20220206,0901234658,,0.073,V64512,2304C4007,45,0901412113,,41.000,43.000,2304C41,11.03.2022,4430191316,,0.400,0.024,0.007,000008,9515987647,0.011,349.000,275.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000235022,0200,3.500 mm,1490.00 mm,V70758,0901412113,2306B31,000000000000235022,20220224,0901330173,,0.055,V70758,2306B3001,36,0901412113,,36.000,38.000,2306B31,11.03.2022,4430191316,,0.498,0.030,0.008,000008,9515987647,0.008,387.000,312.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000235022,0200,3.500 mm,1490.00 mm,V70758,0901412113,2306B31,000000000000235022,20220224,0901330173,,0.055,V70758,2306B3001,36,0901412113,,40.000,42.000,2306B31,11.03.2022,4430191316,,0.498,0.030,0.008,000008,9515987647,0.008,364.000,290.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000235022,0200,3.500 mm,1490.00 mm,V70758,0901412113,2306A32,000000000000235022,20220224,0901330173,,0.055,V70758,2306A3015,13,0901412113,,34.000,36.000,2306A32,11.03.2022,4430191316,,0.498,0.030,0.008,000008,9515987647,0.008,393.000,319.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000235022,0200,3.500 mm,1490.00 mm,V70758,0901412113,2306A32,000000000000235022,20220224,0901330173,,0.055,V70758,2306A3015,20,0901412113,,33.000,35.000,2306A32,11.03.2022,4430191316,,0.498,0.030,0.008,000008,9515987647,0.008,385.000,311.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000233597,0050,3.500 mm,1490.00 mm,V64509,0901412113,2305A42,000000000000233597,20220206,0901234643,,0.070,V64509,2305A4002,25,0901412113,,38.000,40.000,2305A42,11.03.2022,4430191316,,0.353,0.020,0.009,000009,9515987647,0.014,360.000,285.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000233597,0050,3.500 mm,1490.00 mm,V64509,0901412113,2305A42,000000000000233597,20220206,0901234643,,0.070,V64509,2305A4002,25,0901412113,,40.000,42.000,2305A42,11.03.2022,4430191316,,0.353,0.020,0.009,000009,9515987647,0.014,345.000,270.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.250 M.Fin Cut,000000000000233980,0050,3.500 mm,1365.00 mm,T54835,0901412113,2305A41,000000000000233980,20220114,0901115440,,0.043,T54835,2305A4001,25,0901412113,,40.000,42.000,2305A41,11.03.2022,4430191316,,0.436,0.018,0.004,000010,9515987647,0.016,362.000,286.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220311,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.250 M.Fin Cut,000000000000233980,0050,3.500 mm,1365.00 mm,T54835,0901412113,2305A41,000000000000233980,20220114,0901115440,,0.043,T54835,2305A4001,25,0901412113,,38.000,40.000,2305A41,11.03.2022,4430191316,,0.436,0.018,0.004,000010,9515987647,0.016,377.000,301.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20211010,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,50.80 mm OD X3.660 mm THK X6.100 M.Fin Cut,000000000000235818,0044,3.500 mm,1030.00 mm,T50054,0901412113,1A02C34,000000000000235818,20210922,0900635082,,0.053,T50054,1A02C3024,40,0901412113,,44.000,40.000,1A02C34,11.03.2022,4430191317,,0.393,0.021,0.002,000003,9515992747,0.028,348.000,272.000
0000129681,METAL TECH ENGINEERS,"LOHA BHAVAN, No.1232/80",BANGALORE,560079,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20211010,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,50.80 mm OD X3.660 mm THK X6.100 M.Fin Cut,000000000000235818,0044,3.500 mm,1030.00 mm,T50054,0901412113,1A02C34,000000000000235818,20210922,0900635082,,0.053,T50054,1A02C3024,4,0901412113,,45.000,41.000,1A02C34,11.03.2022,4430191317,,0.393,0.021,0.002,000003,9515992747,0.028,343.000,267.000
