companyCode,companyName,sapDocNo,reference,sapDocType,businessArea,fiscalYear,postingPeriod,docChqDate,postingDate,amountInLocalCurrency,SOA,localCurrency,amountInDocumentCurrency,documentCurrency,discountBaseAmount,gstAmount,netAmount,withHoldingTaxBaseAmount,withHoldingTaxAmount,vendorCustomer,vendorCustomerName,tradingPartner,text,hdrText,invSOReference,plant,purchasingDocument,deliveryNote,account,accountDescription,offsettingAccount,offsettingAccountName,grirOffsettingAccount,finalOffsettingAccount,finalOffsettingAccountName,wbsElement,postingKey,debitCredit,specialGLInd,reversalIndicator,clearingDocNo,clearingDate,entryDate,entryTime,nationalGST,grossAmountInLocalCurrency,deIndicator,poLine,entryLine
1000,Tata Steel Limited,51470706,SI1904100042,RE,9500,2020,8,10/22/2019,11/7/2019,"-33,408.00","-28,800.00",INR,"-33,408.00",INR,"-33,984.00","-5,184.00","-28,224.00","-28,800.00",-576.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date :01.11.2019,3000123132,51470706,,3000123132,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149028,5149028,Mechanical Contract Jobs,0,31,H,,,45200579,17-12-2019,7/11/2019,6:18:12 PM,0.00,"-33,408.00",,,1
1000,Tata Steel Limited,51707305,CI1904106680,RE,5040,2020,11,2/11/2020,2/27/2020,"-981,760.00","-832,000.00",INR,"-981,760.00",INR,"-981,760.00","-149,760.00","-832,000.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :24.02.2020,2100586173,51707305,,2100586173,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,,,27-02-2020,12:22:02 PM,0.00,"-981,760.00",,,1
1000,Tata Steel Limited,51129414,CI1901100397,RE,7000,2020,2,5/14/2019,5/31/2019,"-79,107.28","-67,040.07",INR,"-79,107.28",INR,"-79,107.28","-12,067.21","-67,040.07",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129414,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:03:58 AM,0.00,"-79,107.28",,,10
1000,Tata Steel Limited,51129414,CI1901100397,RE,7000,2020,2,5/14/2019,5/31/2019,"-1,344,823.88","-1,139,681.26",INR,"-1,344,823.88",INR,"-1,344,823.88","-205,142.62","-1,139,681.26",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129414,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45063145,10/6/2019,31-05-2019,11:03:58 AM,0.00,"-1,344,823.88",,,7
1000,Tata Steel Limited,51129414,CI1901100397,RE,7000,2020,2,5/14/2019,5/31/2019,"-79,107.29","-67,040.08",INR,"-79,107.29",INR,"-79,107.29","-12,067.21","-67,040.08",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129414,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:03:58 AM,0.00,"-79,107.29",,,9
1000,Tata Steel Limited,51129414,CI1901100397,RE,7000,2020,2,5/14/2019,5/31/2019,"-79,107.29","-67,040.08",INR,"-79,107.29",INR,"-79,107.29","-12,067.21","-67,040.08",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129414,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:03:58 AM,0.00,"-79,107.29",,,8
1000,Tata Steel Limited,51129771,CI1901100396,RE,7000,2020,2,5/14/2019,5/31/2019,"-1,243,174.65","-1,053,538.15",INR,"-1,243,174.65",INR,"-1,243,174.65","-189,636.50","-1,053,538.15",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129771,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45063145,10/6/2019,31-05-2019,11:42:02 AM,0.00,"-1,243,174.65",,,8
1000,Tata Steel Limited,51129771,CI1901100396,RE,7000,2020,2,5/14/2019,5/31/2019,"-73,127.92","-61,972.83",INR,"-73,127.92",INR,"-73,127.92","-11,155.09","-61,972.83",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129771,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:42:02 AM,0.00,"-73,127.92",,,11
1000,Tata Steel Limited,51129771,CI1901100396,RE,7000,2020,2,5/14/2019,5/31/2019,"-73,127.92","-61,972.83",INR,"-73,127.92",INR,"-73,127.92","-11,155.09","-61,972.83",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129771,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:42:02 AM,0.00,"-73,127.92",,,10
1000,Tata Steel Limited,51129771,CI1901100396,RE,7000,2020,2,5/14/2019,5/31/2019,"-73,127.92","-61,972.83",INR,"-73,127.92",INR,"-73,127.92","-11,155.09","-61,972.83",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129771,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:42:02 AM,0.00,"-73,127.92",,,9
1000,Tata Steel Limited,51200273,CI1904101582,RE,5010,2020,4,6/14/2019,7/1/2019,"-774,670.00","-656,500.00",INR,"-774,670.00",INR,"-774,670.00","-118,170.00","-656,500.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date :25.06.2019,4404276998,51200273,,4404276998,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45098806,25-07-2019,1/7/2019,5:11:00 PM,0.00,"-774,670.00",,,1
1000,Tata Steel Limited,51129404,CI1901100383,RE,7000,2020,2,5/13/2019,5/31/2019,"-156,840.54","-132,915.70",INR,"-156,840.54",INR,"-156,840.54","-23,924.84","-132,915.70",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129404,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:00:34 AM,0.00,"-156,840.54",,,12
1000,Tata Steel Limited,51129404,CI1901100383,RE,7000,2020,2,5/13/2019,5/31/2019,"-156,840.54","-132,915.70",INR,"-156,840.54",INR,"-156,840.54","-23,924.84","-132,915.70",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129404,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:00:34 AM,0.00,"-156,840.54",,,11
1000,Tata Steel Limited,51129404,CI1901100383,RE,7000,2020,2,5/13/2019,5/31/2019,"-156,840.54","-132,915.70",INR,"-156,840.54",INR,"-156,840.54","-23,924.84","-132,915.70",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129404,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:00:34 AM,0.00,"-156,840.54",,,10
1000,Tata Steel Limited,51129404,CI1901100383,RE,7000,2020,2,5/13/2019,5/31/2019,"-2,666,289.17","-2,259,566.91",INR,"-2,666,289.17",INR,"-2,666,289.17","-406,722.26","-2,259,566.91",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129404,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45063145,10/6/2019,31-05-2019,11:00:34 AM,0.00,"-2,666,289.17",,,9
1000,Tata Steel Limited,51246065,CI1904102094,RE,5030,2020,4,7/4/2019,7/22/2019,"-254,204.56","-215,427.60",INR,"-254,204.56",INR,"-254,204.56","-38,776.96","-215,427.60",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,K3398837031/Bill Receipt Date :16.07.2019,4404614041,51246065,,4404614041,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45117965,21-08-2019,23-07-2019,11:16:08 AM,0.00,"-254,204.56",,,1
1000,Tata Steel Limited,51583793,CI1904105211,RE,9000,2020,10,12/17/2019,1/4/2020,"-550,877.69","-466,845.50",INR,"-550,877.69",INR,"-550,877.69","-84,032.19","-466,845.50",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :25.12.2019,4405156168,51583793,,4405156168,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,5000007,5000007,Consumption of Stores,0,31,H,,,45235322,6/2/2020,4/1/2020,10:38:02 AM,0.00,"-550,877.69",,,2
1000,Tata Steel Limited,51583793,CI1904105211,RE,9000,2020,10,12/17/2019,1/4/2020,"-551,319.01","-467,219.50",INR,"-551,319.01",INR,"-551,319.01","-84,099.51","-467,219.50",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :25.12.2019,4405156168,51583793,,4405156168,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,5000007,5000007,Consumption of Stores,0,31,H,,,45235322,6/2/2020,4/1/2020,10:38:02 AM,0.00,"-551,319.01",,,1
1000,Tata Steel Limited,51784717,SI1904100054,RE,9600,2020,12,3/13/2020,3/31/2020,"-436,392.00","-376,200.00",INR,"-436,392.00",INR,"-443,916.00","-67,716.00","-368,676.00","-376,200.00","-7,524.00",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :17.03.2020,4405464425,51784717,,4405464425,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,,,31-03-2020,4:56:04 PM,0.00,"-436,392.00",,,1
1000,Tata Steel Limited,51784734,SI1904100059,RE,9600,2020,12,3/13/2020,3/31/2020,"-296,912.80","-255,960.00",INR,"-296,912.80",INR,"-302,032.80","-46,072.80","-250,840.00","-255,960.00","-5,120.00",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :17.03.2020,4405508090,51784734,,4405508090,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,,,31-03-2020,5:01:48 PM,0.00,"-296,912.80",,,1
1000,Tata Steel Limited,51785309,SI1904100058,RE,9600,2020,12,3/13/2020,3/31/2020,"-125,221.86","-107,950.00",INR,"-125,221.86",INR,"-127,381.00","-19,431.00","-105,790.86","-107,950.00","-2,159.14",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :17.03.2020,4405508087,51785309,,4405508087,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,,,31-03-2020,8:43:41 PM,0.00,"-125,221.86",,,2
1000,Tata Steel Limited,51785309,SI1904100058,RE,9600,2020,12,3/13/2020,3/31/2020,"-399,468.74","-344,370.00",INR,"-399,468.74",INR,"-406,356.60","-61,986.60","-337,482.14","-344,370.00","-6,887.86",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :17.03.2020,4405508087,51785309,,4405508087,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,,,31-03-2020,8:43:41 PM,0.00,"-399,468.74",,,1
1000,Tata Steel Limited,51785632,SI1904100061,RE,9600,2020,12,3/13/2020,3/31/2020,"-532,926.60","-459,420.00",INR,"-532,926.60",INR,"-542,115.60","-82,695.60","-450,231.00","-459,420.00","-9,189.00",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :17.03.2020,4405508091,51785632,,4405508091,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,,,31-03-2020,11:03:55 PM,0.00,"-532,926.60",,,1
1000,Tata Steel Limited,51129322,CI1901100369,RE,7000,2020,2,5/11/2019,5/31/2019,"-15,332.80","-12,993.80",INR,"-15,332.80",INR,"-15,332.80","-2,339.00","-12,993.80",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129322,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,10:40:26 AM,0.00,"-15,332.80",,,10
1000,Tata Steel Limited,51129322,CI1901100369,RE,7000,2020,2,5/11/2019,5/31/2019,"-260,657.60","-220,894.65",INR,"-260,657.60",INR,"-260,657.60","-39,762.95","-220,894.65",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129322,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45063145,10/6/2019,31-05-2019,10:40:26 AM,0.00,"-260,657.60",,,8
1000,Tata Steel Limited,51129322,CI1901100369,RE,7000,2020,2,5/11/2019,5/31/2019,"-15,332.80","-12,993.80",INR,"-15,332.80",INR,"-15,332.80","-2,339.00","-12,993.80",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129322,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,10:40:26 AM,0.00,"-15,332.80",,,11
1000,Tata Steel Limited,51129322,CI1901100369,RE,7000,2020,2,5/11/2019,5/31/2019,"-15,332.80","-12,993.80",INR,"-15,332.80",INR,"-15,332.80","-2,339.00","-12,993.80",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129322,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,10:40:26 AM,0.00,"-15,332.80",,,9
1000,Tata Steel Limited,51149227,CI1901100497,RE,7000,2020,3,5/21/2019,6/10/2019,"-64,691.75","-54,823.53",INR,"-64,691.75",INR,"-64,691.75","-9,868.22","-54,823.53",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51149227,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,10/6/2019,9:06:32 AM,0.00,"-64,691.75",,,10
1000,Tata Steel Limited,51149227,CI1901100497,RE,7000,2020,3,5/21/2019,6/10/2019,"-1,099,759.75","-931,999.99",INR,"-1,099,759.75",INR,"-1,099,759.75","-167,759.76","-931,999.99",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51149227,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45075615,27-06-2019,10/6/2019,9:06:32 AM,0.00,"-1,099,759.75",,,8
1000,Tata Steel Limited,51149227,CI1901100497,RE,7000,2020,3,5/21/2019,6/10/2019,"-64,691.75","-54,823.53",INR,"-64,691.75",INR,"-64,691.75","-9,868.22","-54,823.53",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51149227,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,10/6/2019,9:06:32 AM,0.00,"-64,691.75",,,9
1000,Tata Steel Limited,51149227,CI1901100497,RE,7000,2020,3,5/21/2019,6/10/2019,"-64,691.75","-54,823.53",INR,"-64,691.75",INR,"-64,691.75","-9,868.22","-54,823.53",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51149227,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,10/6/2019,9:06:32 AM,0.00,"-64,691.75",,,11
1000,Tata Steel Limited,51129352,CI1901100363,RE,7000,2020,2,5/10/2019,5/31/2019,"-1,279,891.75","-1,084,654.23",INR,"-1,279,891.75",INR,"-1,279,891.75","-195,237.52","-1,084,654.23",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129352,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45063145,10/6/2019,31-05-2019,10:49:48 AM,0.00,"-1,279,891.75",,,8
1000,Tata Steel Limited,51129352,CI1901100363,RE,7000,2020,2,5/10/2019,5/31/2019,"-75,287.75","-63,803.19",INR,"-75,287.75",INR,"-75,287.75","-11,484.56","-63,803.19",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129352,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,10:49:48 AM,0.00,"-75,287.75",,,11
1000,Tata Steel Limited,51129352,CI1901100363,RE,7000,2020,2,5/10/2019,5/31/2019,"-75,287.75","-63,803.19",INR,"-75,287.75",INR,"-75,287.75","-11,484.56","-63,803.19",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129352,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,10:49:48 AM,0.00,"-75,287.75",,,9
1000,Tata Steel Limited,51129352,CI1901100363,RE,7000,2020,2,5/10/2019,5/31/2019,"-75,287.75","-63,803.19",INR,"-75,287.75",INR,"-75,287.75","-11,484.56","-63,803.19",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129352,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,10:49:48 AM,0.00,"-75,287.75",,,10
1000,Tata Steel Limited,51129653,CI1901100360,RE,7000,2020,2,5/10/2019,5/31/2019,"-69,297.25","-58,726.49",INR,"-69,297.25",INR,"-69,297.25","-10,570.76","-58,726.49",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129653,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:16:11 AM,0.00,"-69,297.25",,,10
1000,Tata Steel Limited,51129653,CI1901100360,RE,7000,2020,2,5/10/2019,5/31/2019,"-69,297.25","-58,726.49",INR,"-69,297.25",INR,"-69,297.25","-10,570.76","-58,726.49",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129653,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:16:11 AM,0.00,"-69,297.25",,,9
1000,Tata Steel Limited,51129653,CI1901100360,RE,7000,2020,2,5/10/2019,5/31/2019,"-1,178,053.25","-998,350.36",INR,"-1,178,053.25",INR,"-1,178,053.25","-179,702.89","-998,350.36",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129653,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45063145,10/6/2019,31-05-2019,11:16:11 AM,0.00,"-1,178,053.25",,,8
1000,Tata Steel Limited,51129653,CI1901100360,RE,7000,2020,2,5/10/2019,5/31/2019,"-69,297.25","-58,726.49",INR,"-69,297.25",INR,"-69,297.25","-10,570.76","-58,726.49",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129653,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,11:16:11 AM,0.00,"-69,297.25",,,11
1000,Tata Steel Limited,51173596,CI1901100664,RE,3000,2020,3,5/30/2019,6/20/2019,"-2,696,044.00","-2,284,782.90",INR,"-2,696,044.00",INR,"-2,696,044.00","-411,261.10","-2,284,782.90",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"CONSTRN SHEET;0.5 MM,1072  MM,12  M,ZINC",2300051433,51173596,,2300051433,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45083161,4/7/2019,20-06-2019,4:52:26 PM,0.00,"-2,696,044.00",,,1
1000,Tata Steel Limited,51572306,CI1904105109,RE,9000,2020,9,12/10/2019,12/31/2019,"-1,765,280.00","-1,496,000.00",INR,"-1,765,280.00",INR,"-1,765,280.00","-269,280.00","-1,496,000.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :19.12.2019,4405134763,51572306,,4405134763,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,5000007,5000007,Consumption of Stores,0,31,H,,,45217918,14-01-2020,31-12-2019,10:53:28 AM,0.00,"-1,765,280.00",,,1
1000,Tata Steel Limited,51648942,CI1904105791,RE,9000,2020,11,1/14/2020,2/4/2020,"-1,237,110.82","-1,048,399.00",INR,"-1,237,110.82",INR,"-1,237,110.82","-188,711.82","-1,048,399.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :27.01.2020,4405426744,51648942,,4405426744,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,5000007,5000007,Consumption of Stores,0,31,H,,,93117008,19-02-2020,4/2/2020,4:38:43 PM,0.00,"-1,237,110.82",,,1
1000,Tata Steel Limited,51648942,CI1904105791,RE,9000,2020,11,1/14/2020,2/4/2020,"-1,639,864.88","-1,389,716.00",INR,"-1,639,864.88",INR,"-1,639,864.88","-250,148.88","-1,389,716.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :27.01.2020,4405426744,51648942,,4405426744,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,5000007,5000007,Consumption of Stores,0,31,H,,,93117008,19-02-2020,4/2/2020,4:38:43 PM,0.00,"-1,639,864.88",,,2
1000,Tata Steel Limited,51129338,CI1901100349,RE,7000,2020,2,5/9/2019,5/31/2019,"-47,423.70","-40,189.58",INR,"-47,423.70",INR,"-47,423.70","-7,234.12","-40,189.58",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129338,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,10:46:13 AM,0.00,"-47,423.70",,,9
1000,Tata Steel Limited,51129338,CI1901100349,RE,7000,2020,2,5/9/2019,5/31/2019,"-47,423.70","-40,189.58",INR,"-47,423.70",INR,"-47,423.70","-7,234.12","-40,189.58",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129338,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,31-05-2019,10:46:13 AM,0.00,"-47,423.70",,,10
1000,Tata Steel Limited,51129338,CI1901100349,RE,7000,2020,2,5/9/2019,5/31/2019,"-806,202.90","-683,222.79",INR,"-806,202.90",INR,"-806,202.90","-122,980.11","-683,222.79",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51129338,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45063145,10/6/2019,31-05-2019,10:46:13 AM,0.00,"-806,202.90",,,8
