Company_Code,Company_Name,SAP_Doc_Number,Reference,Document_Type,Business_Area,Branch/Alloc.,Fiscal_Year,Posting_Period,DocChq_Date,Posting_Date,Amount_in_Local_Currency ,Local_Currency,Amount_in_Document_Currency ,Document_Currency,Discount_Base_Amount,GST_Amount,Net_Amount ,Withholding_Tax_Base_Amount,Withholding_Tax_Amount,VendorCustomer,VendorCustomer_Name,Trading_Partner,Text_                                                                                                    ,HDR_Text                                                                                                    ,InvSO_Reference,Plant,Purchasing_Document,Delivery_Note,Account,Account_Description,Offsetting_Account,Offsetting_Acct_Name,GRIR_Offsetting_Account,Final_Offsetting_Account,Final_Offsetting_Acct_Name,WBS_Element,Posting_Key,DebitCredit,Special_GL_Ind,Reversal_Indicator,Clearing_Doc,Clearing_Date,Entry_date,Entry_Time,Notional_GST,Gross_Amount_In_Local_Currency,DE_Indicator,PO_Line,Entry_Line,
1000,Tata Steel Limited,51244721,CI1901100834,RE,7000,TRVC,2020,4,14/06/2019,22/07/2019,"-13,51,839.06",INR,"-13,51,839.06",INR,"-13,51,839.06","-2,06,212.74","-11,45,626.32",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51244721,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45099723,26-07-2019,22-07-2019,14:24:51,0,"-13,51,839.06",,,10,
1000,Tata Steel Limited,51244773,CI1901100780,RE,7000,TRVC,2020,4,11/06/2019,22/07/2019,-3154.04,INR,-3154.04,INR,-3154.04,-481.12,-2672.92,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51244773,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,22-07-2019,14:33:29,0,-3154.04,,,12,
1000,Tata Steel Limited,51244773,CI1901100780,RE,7000,TRVC,2020,4,11/06/2019,22/07/2019,-53618.71,INR,-53618.71,INR,-53618.71,-8179.11,-45439.6,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51244773,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45099723,26-07-2019,22-07-2019,14:33:29,0,-53618.71,,,10,
1000,Tata Steel Limited,51244773,CI1901100780,RE,7000,TRVC,2020,4,11/06/2019,22/07/2019,-3154.05,INR,-3154.05,INR,-3154.05,-481.13,-2672.92,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51244773,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,22-07-2019,14:33:29,0,-3154.05,,,13,
1000,Tata Steel Limited,51244773,CI1901100780,RE,7000,TRVC,2020,4,11/06/2019,22/07/2019,-3154.04,INR,-3154.04,INR,-3154.04,-481.12,-2672.92,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51244773,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,22-07-2019,14:33:29,0,-3154.04,,,11,
1000,Tata Steel Limited,51244977,CI1901100701,RE,7000,TRVC,2020,4,03/06/2019,22/07/2019,-77337.84,INR,-77337.84,INR,-77337.84,-11797.3,-65540.54,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51244977,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,22-07-2019,15:09:28,0,-77337.84,,,11,
1000,Tata Steel Limited,51244977,CI1901100701,RE,7000,TRVC,2020,4,03/06/2019,22/07/2019,-77337.84,INR,-77337.84,INR,-77337.84,-11797.3,-65540.54,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51244977,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,22-07-2019,15:09:28,0,-77337.84,,,10,
1000,Tata Steel Limited,51244977,CI1901100701,RE,7000,TRVC,2020,4,03/06/2019,22/07/2019,"-13,14,743.34",INR,"-13,14,743.34",INR,"-13,14,743.34","-2,00,554.07","-11,14,189.27",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51244977,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45099723,26-07-2019,22-07-2019,15:09:28,0,"-13,14,743.34",,,9,
1000,Tata Steel Limited,51244977,CI1901100701,RE,7000,TRVC,2020,4,03/06/2019,22/07/2019,-77337.85,INR,-77337.85,INR,-77337.85,-11797.3,-65540.55,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51244977,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,22-07-2019,15:09:28,0,-77337.85,,,12,
1000,Tata Steel Limited,51245253,CI1901100648,RE,7000,TRVC,2020,4,30/05/2019,22/07/2019,-49277.89,INR,-49277.89,INR,-49277.89,-7516.97,-41760.92,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51245253,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,22-07-2019,16:03:04,0,-49277.89,,,12,
1000,Tata Steel Limited,51245253,CI1901100648,RE,7000,TRVC,2020,4,30/05/2019,22/07/2019,-49277.88,INR,-49277.88,INR,-49277.88,-7516.97,-41760.91,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51245253,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,22-07-2019,16:03:04,0,-49277.88,,,13,
1000,Tata Steel Limited,51245253,CI1901100648,RE,7000,TRVC,2020,4,30/05/2019,22/07/2019,"-8,37,724.05",INR,"-8,37,724.05",INR,"-8,37,724.05","-1,27,788.42","-7,09,935.63",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51245253,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45099723,26-07-2019,22-07-2019,16:03:04,0,"-8,37,724.05",,,10,
1000,Tata Steel Limited,51245253,CI1901100648,RE,7000,TRVC,2020,4,30/05/2019,22/07/2019,-49277.89,INR,-49277.89,INR,-49277.89,-7516.97,-41760.92,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51245253,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,22-07-2019,16:03:04,0,-49277.89,,,11,
1000,Tata Steel Limited,51253749,OM/ARC/31,RE,9600,KSER,2020,4,23/07/2019,25/07/2019,"-5,29,366.00",INR,"-5,29,366.00",INR,"-5,38,493.00",-82143,"-4,47,223.00","-4,56,350.00",-9127,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404791817,51253749,,4404791817,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45117965,21-08-2019,25-07-2019,16:53:52,0,"-5,29,366.00",,,1,
1000,Tata Steel Limited,51253765,OM/ARC/32,RE,9600,KSER,2020,4,23/07/2019,25/07/2019,"-1,14,840.00",INR,"-1,14,840.00",INR,"-1,16,820.00",-17820,-97020,-99000,-1980,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404791828,51253765,,4404791828,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45117965,21-08-2019,25-07-2019,16:57:56,0,"-1,14,840.00",,,1,
1000,Tata Steel Limited,51253765,OM/ARC/32,RE,9600,KSER,2020,4,23/07/2019,25/07/2019,"-4,47,876.00",INR,"-4,47,876.00",INR,"-4,55,598.00",-69498,"-3,78,378.00","-3,86,100.00",-7722,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404791828,51253765,,4404791828,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45117965,21-08-2019,25-07-2019,16:57:56,0,"-4,47,876.00",,,2,
1000,Tata Steel Limited,51253775,OM/ARC/33,RE,9600,KSER,2020,4,23/07/2019,25/07/2019,-10412.14,INR,-10412.14,INR,-10591.67,-1615.68,-8796.46,-8975.99,-179.53,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404791822,51253775,,4404791822,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45117965,21-08-2019,25-07-2019,17:01:01,0,-10412.14,,,1,
1000,Tata Steel Limited,51253775,OM/ARC/33,RE,9600,KSER,2020,4,23/07/2019,25/07/2019,"-4,12,678.98",INR,"-4,12,678.98",INR,"-4,19,794.45",-64036.44,"-3,48,642.54","-3,55,758.01",-7115.47,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404791822,51253775,,4404791822,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45117965,21-08-2019,25-07-2019,17:01:01,0,"-4,12,678.98",,,2,
1000,Tata Steel Limited,51270180,CI1901100811,RE,700,GROW,2020,4,13/06/2019,31/07/2019,"-4,77,900.00",INR,"-4,77,900.00",INR,"-4,77,900.00",-72900,"-4,05,000.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049939,51270180,,2300049939,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45115912,19-08-2019,31-07-2019,17:46:33,0,"-4,77,900.00",,,1,
1000,Tata Steel Limited,51270621,CI1901100871,RE,700,GROW,2020,5,17/06/2019,01/08/2019,"-8,26,000.00",INR,"-8,26,000.00",INR,"-8,26,000.00","-1,26,000.00","-7,00,000.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049939,51270621,,2300049939,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45115912,19-08-2019,01-08-2019,10:27:43,0,"-8,26,000.00",,,1,
1000,Tata Steel Limited,51271297,CI1901100833,RE,700,GROW,2020,5,14/06/2019,01/08/2019,"-36,58,000.00",INR,"-36,58,000.00",INR,"-36,58,000.00","-5,58,000.00","-31,00,000.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049939,51271297,,2300049939,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45117172,20-08-2019,01-08-2019,12:36:21,0,"-36,58,000.00",,,1,
1000,Tata Steel Limited,51270564,CI1901100813,RE,700,GROW,2020,5,13/06/2019,01/08/2019,"-8,26,000.00",INR,"-8,26,000.00",INR,"-8,26,000.00","-1,26,000.00","-7,00,000.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049939,51270564,,2300049939,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45117965,21-08-2019,01-08-2019,10:13:07,0,"-8,26,000.00",,,1,
1000,Tata Steel Limited,51270596,CI1901100814,RE,700,GROW,2020,5,13/06/2019,01/08/2019,"-6,49,000.00",INR,"-6,49,000.00",INR,"-6,49,000.00",-99000,"-5,50,000.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049939,51270596,,2300049939,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45115912,19-08-2019,01-08-2019,10:21:35,0,"-6,49,000.00",,,1,
1000,Tata Steel Limited,51271067,CI1901100815,RE,700,GROW,2020,5,13/06/2019,01/08/2019,"-6,49,000.00",INR,"-6,49,000.00",INR,"-6,49,000.00",-99000,"-5,50,000.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049939,51271067,,2300049939,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45115912,19-08-2019,01-08-2019,11:37:58,0,"-6,49,000.00",,,1,
1000,Tata Steel Limited,51271144,CI1901100819,RE,700,GROW,2020,5,13/06/2019,01/08/2019,"-8,26,000.00",INR,"-8,26,000.00",INR,"-8,26,000.00","-1,26,000.00","-7,00,000.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049939,51271144,,2300049939,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45117965,21-08-2019,01-08-2019,11:56:46,0,"-8,26,000.00",,,1,
1000,Tata Steel Limited,51271323,CI1901100818,RE,700,GROW,2020,5,13/06/2019,01/08/2019,"-8,26,000.00",INR,"-8,26,000.00",INR,"-8,26,000.00","-1,26,000.00","-7,00,000.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049939,51271323,,2300049939,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45117965,21-08-2019,01-08-2019,12:40:55,0,"-8,26,000.00",,,1,
1000,Tata Steel Limited,51283680,CI1904102414,RE,9000,SUPR,2020,5,22/07/2019,07/08/2019,"-28,58,759.86",INR,"-28,58,759.86",INR,"-28,58,759.86","-4,36,082.03","-24,22,677.83",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,4404744126,51283680,,4404744126,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,5000007,5000007,Consumption of Stores,0,31,H,,,45127109,02-09-2019,07-08-2019,11:28:33,0,"-28,58,759.86",,,1,
1000,Tata Steel Limited,51283680,CI1904102414,RE,1000,SUPR,2020,5,22/07/2019,07/08/2019,"-4,60,405.50",INR,"-4,60,405.50",INR,"-4,60,405.50",-70231.35,"-3,90,174.15",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,4404744126,51283680,,4404744126,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,5000007,5000007,Consumption of Stores,0,31,H,,,45127109,02-09-2019,07-08-2019,11:28:33,0,"-4,60,405.50",,,2,
1000,Tata Steel Limited,51299692,SI1901100018,RE,7000,TRSE,2020,5,22/07/2019,14/08/2019,"-14,89,577.96",INR,"-14,89,577.96",INR,"-15,15,260.96","-2,31,141.56","-12,58,436.40","-12,84,119.71",-25683.31,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,INSTA. ASSLY & ERECT SER OF PRE FAB BLDG,3000125388,51299692,,3000125388,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45122600,27-08-2019,14-08-2019,11:48:21,0,"-14,89,577.96",,,4,
1000,Tata Steel Limited,51299692,SI1901100018,RE,7000,TRSE,2020,5,22/07/2019,14/08/2019,"-1,65,508.33",INR,"-1,65,508.33",INR,"-1,68,362.33",-25682.34,"-1,39,825.99","-1,42,679.68",-2853.69,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,INSTA. ASSLY & ERECT SER OF PRE FAB BLDG,3000125388,51299692,,3000125388,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45235970,06-02-2020,14-08-2019,11:48:21,0,"-1,65,508.33",,,5,
1000,Tata Steel Limited,51309694,C11901100708,RE,4500,TRSU,2020,5,03/06/2019,20/08/2019,"-32,11,488.92",INR,"-32,11,488.92",INR,"-32,11,488.92","-4,89,888.00","-27,21,600.92",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"CONSTRN SHEET;0.50 MM,1072  MM,3000  MM,",2100559131,51309694,,2100559131,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,5000007,5000007,Consumption of Stores,0,31,H,,,45124517,28-08-2019,20-08-2019,11:13:07,0,"-32,11,488.92",,,1,
1000,Tata Steel Limited,51310395,C11901100707,RE,7000,TRSU,2020,5,03/06/2019,20/08/2019,"-2,20,224.47",INR,"-2,20,224.47",INR,"-2,20,224.47",-33594,"-1,86,630.47",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"CONSTRN SHEET;0.5 MM,1072  MM,12  M,ZINC",2100563033,51310395,,2100563033,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45124517,28-08-2019,20-08-2019,13:12:24,0,"-2,20,224.47",,,1,
1000,Tata Steel Limited,51309578,C11901100358,RE,7000,TRSU,2020,5,10/05/2019,20/08/2019,"-3,29,886.08",INR,"-3,29,886.08",INR,"-3,29,886.08",-50323.68,"-2,79,562.40",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"CONSTRN CHNL;STEEL LEAP CHANNEL ,E 250 ,(CN100024)",2100560010,51309578,,2100560010,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,5000007,5000007,Consumption of Stores,0,31,H,,,45119405,22-08-2019,20-08-2019,10:58:11,0,"-3,29,886.08",,,1,
1000,Tata Steel Limited,51323633,C11901101130,RE,7000,TRVC,2020,5,11/07/2019,26/08/2019,-26270.17,INR,-26270.17,INR,-26270.17,-4007.31,-22262.86,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323633,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:26:28,0,-26270.17,,,9,
1000,Tata Steel Limited,51323633,C11901101130,RE,7000,TRVC,2020,5,11/07/2019,26/08/2019,-26270.17,INR,-26270.17,INR,-26270.17,-4007.31,-22262.86,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323633,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:26:28,0,-26270.17,,,10,
1000,Tata Steel Limited,51323633,C11901101130,RE,7000,TRVC,2020,5,11/07/2019,26/08/2019,-26270.17,INR,-26270.17,INR,-26270.17,-4007.31,-22262.86,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323633,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:26:28,0,-26270.17,,,11,
1000,Tata Steel Limited,51323633,C11901101130,RE,7000,TRVC,2020,5,11/07/2019,26/08/2019,"-4,46,592.92",INR,"-4,46,592.92",INR,"-4,46,592.92",-68124.34,"-3,78,468.58",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323633,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45122600,27-08-2019,26-08-2019,17:26:28,0,"-4,46,592.92",,,8,
1000,Tata Steel Limited,51323610,C11901101103,RE,7000,TRVC,2020,5,09/07/2019,26/08/2019,-13245,INR,-13245,INR,-13245,-2020.42,-11224.58,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323610,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:20:54,0,-13245,,,10,
1000,Tata Steel Limited,51323610,C11901101103,RE,7000,TRVC,2020,5,09/07/2019,26/08/2019,-13245.01,INR,-13245.01,INR,-13245.01,-2020.43,-11224.58,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323610,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:20:54,0,-13245.01,,,12,
1000,Tata Steel Limited,51323610,C11901101103,RE,7000,TRVC,2020,5,09/07/2019,26/08/2019,-13245,INR,-13245,INR,-13245,-2020.42,-11224.58,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323610,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:20:54,0,-13245,,,11,
1000,Tata Steel Limited,51323610,C11901101103,RE,7000,TRVC,2020,5,09/07/2019,26/08/2019,"-2,25,165.05",INR,"-2,25,165.05",INR,"-2,25,165.05",-34347.22,"-1,90,817.83",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323610,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45122600,27-08-2019,26-08-2019,17:20:54,0,"-2,25,165.05",,,9,
1000,Tata Steel Limited,51323575,C11901101068,RE,7000,TRVC,2020,5,04/07/2019,26/08/2019,-17311.93,INR,-17311.93,INR,-17311.93,-2640.8,-14671.13,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323575,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:13:13,0,-17311.93,,,11,
1000,Tata Steel Limited,51323575,C11901101068,RE,7000,TRVC,2020,5,04/07/2019,26/08/2019,-17311.93,INR,-17311.93,INR,-17311.93,-2640.8,-14671.13,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323575,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:13:13,0,-17311.93,,,10,
1000,Tata Steel Limited,51323575,C11901101068,RE,7000,TRVC,2020,5,04/07/2019,26/08/2019,"-2,94,302.86",INR,"-2,94,302.86",INR,"-2,94,302.86",-44893.65,"-2,49,409.21",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323575,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45122600,27-08-2019,26-08-2019,17:13:13,0,"-2,94,302.86",,,9,
1000,Tata Steel Limited,51323575,C11901101068,RE,7000,TRVC,2020,5,04/07/2019,26/08/2019,-17311.94,INR,-17311.94,INR,-17311.94,-2640.8,-14671.14,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323575,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:13:13,0,-17311.94,,,12,
1000,Tata Steel Limited,51323590,C11901101069,RE,7000,TRVC,2020,5,04/07/2019,26/08/2019,-30666.86,INR,-30666.86,INR,-30666.86,-4678,-25988.86,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323590,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:16:09,0,-30666.86,,,12,
1000,Tata Steel Limited,51323590,C11901101069,RE,7000,TRVC,2020,5,04/07/2019,26/08/2019,"-5,21,336.50",INR,"-5,21,336.50",INR,"-5,21,336.50",-79525.91,"-4,41,810.59",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323590,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45122600,27-08-2019,26-08-2019,17:16:09,0,"-5,21,336.50",,,9,
1000,Tata Steel Limited,51323590,C11901101069,RE,7000,TRVC,2020,5,04/07/2019,26/08/2019,-30666.85,INR,-30666.85,INR,-30666.85,-4677.99,-25988.86,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51323590,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,17:16:09,0,-30666.85,,,10,
